Hyp,Name,Score2,Score1
UP ,up/135c6841_nohash_2, -1185, -1187
UP ,up/135c6841_nohash_3, -2468, -1136
UP ,up/1b4c9b89_nohash_0, -1679, -880
UP ,up/1b4c9b89_nohash_1, -1677, -1072
UP ,up/1b4c9b89_nohash_2, -1287, -1342
UP ,up/1b4c9b89_nohash_3, -1733, -2015
UP ,up/1b4c9b89_nohash_4, -1579, -1197
UP ,up/1f653d27_nohash_0, -1906, -971
UP ,up/1fe4c891_nohash_0, -1552, -1065
UP ,up/20d3f11f_nohash_0, -2306, -1005
UP ,up/20d3f11f_nohash_1, -1468, -1018
UP ,up/210f3aa9_nohash_0, -2498, -2829
UP ,up/210f3aa9_nohash_1, -880, -1679
UP ,up/24ad3ebe_nohash_0, -1433, -1230
UP ,up/2796ac50_nohash_0, -1114, -954
UP ,up/27c30960_nohash_0, -1369, -1571
UP ,up/28497c5b_nohash_0, -1728, -1051
UP ,up/2aa787cf_nohash_0, -2305, -664
UP ,up/2aa787cf_nohash_1, -1500, -715
UP ,up/2aa787cf_nohash_2, -980, -754
UP ,up/2aa787cf_nohash_3, -1288, -631
UP ,up/2c6d3924_nohash_0, -1131, -1582
UP ,up/2d82a556_nohash_0, -2426, -811
UP ,up/2fa39636_nohash_0, -2506, -691
UP ,up/2fa39636_nohash_1, -2466, -831
UP ,up/2fa39636_nohash_2, -1948, -746
UP ,up/37dca74f_nohash_0, -1799, -2342
UP ,up/37dca74f_nohash_1, -1712, -2219
UP ,up/37dca74f_nohash_2, -1375, -1746
UP ,up/37dca74f_nohash_3, -2163, -2207
UP ,up/37dca74f_nohash_4, -2323, -1775
UP ,up/37fc5d97_nohash_0, -1863, -1263
UP ,up/37fc5d97_nohash_1, -2077, -1091
UP ,up/37fc5d97_nohash_2, -2510, -750
UP ,up/37fc5d97_nohash_3, -442, -729
UP ,up/3f170018_nohash_0, -2415, -800
UP ,up/3f170018_nohash_1, -2613, -983
UP ,up/3f170018_nohash_2, -1398, -907
UP ,up/3f2b358d_nohash_0, -1193, -2305
UP ,up/3f2b358d_nohash_1, -1358, -2100
UP ,up/3f2b358d_nohash_2, -1301, -2130
UP ,up/3ff840aa_nohash_0, -1148, -949
UP ,up/3ff840aa_nohash_1, -2249, -849
UP ,up/3ff840aa_nohash_2, -2039, -875
UP ,up/412c675c_nohash_0, -2509, -866
UP ,up/422d3197_nohash_0, -1774, -1182
UP ,up/4290ca61_nohash_0, -1271, -987
UP ,up/42beb5eb_nohash_0, -1929, -929
UP ,up/42beb5eb_nohash_1, -1226, -1027
UP ,up/43fc47a7_nohash_0, -1388, -1184
UP ,up/43fc47a7_nohash_1, -2144, -864
UP ,up/43fc47a7_nohash_2, -1913, -1166
UP ,up/44260689_nohash_0, -1833, -1355
UP ,up/44715c1c_nohash_0, -3549, -973
UP ,up/44715c1c_nohash_1, -2861, -1597
UP ,up/48a8a69d_nohash_0, -1750, -1726
UP ,up/4a0e2c16_nohash_0, -3237, -844
UP ,up/4c4d2526_nohash_0, -1718, -1596
UP ,up/4c7c95de_nohash_0, -2401, -1611
UP ,up/4c7c95de_nohash_1, -1772, -921
UP ,up/4c7c95de_nohash_2, -1716, -816
UP ,up/4c7c95de_nohash_3, -1039, -1891
UP ,up/4c841771_nohash_0, -1469, -698
UP ,up/4c841771_nohash_1, -1744, -714
UP ,up/4c841771_nohash_2, -1966, -1084
UP ,up/4c841771_nohash_3, -1287, -845
UP ,up/4c841771_nohash_4, -1214, -778
UP ,up/4c841771_nohash_5, -1768, -1375
UP ,up/4f8ef132_nohash_0, -1277, -890
UP ,up/4f8ef132_nohash_1, -1551, -955
UP ,up/50033893_nohash_0, -2108, -953
UP ,up/50033893_nohash_1, -2139, -767
UP ,up/50033893_nohash_2, -3469, -792
UP ,up/50033893_nohash_3, -2424, -767
UP ,up/553f1a79_nohash_0, -1844, -730
UP ,up/553f1a79_nohash_1, -2020, -1034
UP ,up/553f1a79_nohash_2, -2421, -1204
UP ,up/563aa4e6_nohash_0, -2220, -1397
UP ,up/563aa4e6_nohash_1, -1691, -1491
UP ,up/563aa4e6_nohash_2, -1552, -2105
UP ,up/563aa4e6_nohash_3, -2815, -1329
UP ,up/563aa4e6_nohash_4, -3039, -1353
UP ,up/587f3271_nohash_0, -3090, -1633
UP ,up/5b1db3ee_nohash_0, -2097, -1135
UP ,up/5c8af87a_nohash_0, -2351, -1169
UP ,up/5c8af87a_nohash_1, -3264, -1459
NO UP ,up/5c8af87a_nohash_2, -2653, -2412
UP ,up/5c8af87a_nohash_3, -2163, -2428
UP ,up/5c8af87a_nohash_4, -2768, -1040
UP ,up/5e3dde6b_nohash_0, -1807, -1593
UP ,up/5e3dde6b_nohash_1, -2695, -2060
UP ,up/5e3dde6b_nohash_2, -1475, -1597
UP ,up/5e3dde6b_nohash_3, -1701, -2086
UP ,up/5e3dde6b_nohash_4, -2116, -2346
UP ,up/5ff3f9a1_nohash_0, -1792, -1628
UP ,up/62ff07ef_nohash_0, -2832, -2080
UP ,up/653a48f5_nohash_0, -2604, -1163
UP ,up/653a48f5_nohash_1, -2185, -2327
UP ,up/67961766_nohash_0, -2398, -1018
UP ,up/67961766_nohash_1, -2224, -652
UP ,up/68dd409e_nohash_0, -2105, -1506
UP ,up/68dd409e_nohash_1, -2602, -1258
UP ,up/692a88e6_nohash_0, -1446, -2404
UP ,up/692a88e6_nohash_1, -2883, -1456
UP ,up/692a88e6_nohash_2, -1327, -1034
UP ,up/692a88e6_nohash_3, -1178, -1816
UP ,up/692a88e6_nohash_4, -2382, -1061
UP ,up/6e916de8_nohash_0, -846, -1314
UP ,up/6f689791_nohash_0, -294, -1168
UP ,up/7192fddc_nohash_0, -1399, -996
UP ,up/7192fddc_nohash_1, -1685, -865
UP ,up/7257420c_nohash_0, -1654, -1896
UP ,up/798f702a_nohash_0, -2336, -1464
UP ,up/7bae88ed_nohash_0, -1671, -829
UP ,up/7dc95912_nohash_0, -1734, -1092
UP ,up/7dc95912_nohash_1, -2318, -1109
UP ,up/7e1054e7_nohash_0, -2330, -1224
UP ,up/8056e897_nohash_0, -1967, -1456
UP ,up/83957201_nohash_0, -1811, -1682
UP ,up/83957201_nohash_1, -2151, -2184
UP ,up/840c366d_nohash_0, -2024, -771
UP ,up/840c366d_nohash_1, -1820, -803
UP ,up/840c366d_nohash_2, -1722, -1243
UP ,up/8494fba8_nohash_0, -1324, -984
UP ,up/84d1e469_nohash_0, -1534, -1207
UP ,up/85834399_nohash_0, -1555, -1314
UP ,up/8625475c_nohash_0, -1504, -738
UP ,up/8625475c_nohash_1, -2030, -902
UP ,up/881583a6_nohash_0, -1550, -711
UP ,up/8ec6dab6_nohash_0, -1603, -729
UP ,up/8ec6dab6_nohash_1, -3408, -727
UP ,up/8ec6dab6_nohash_2, -3110, -770
UP ,up/90b94017_nohash_0, -1478, -1348
UP ,up/91223b83_nohash_0, -2903, -1173
UP ,up/94de6a6a_nohash_0, -2250, -2704
UP ,up/94de6a6a_nohash_1, -1924, -2028
OFF UP ,up/94de6a6a_nohash_2, -2154, -2663
UP ,up/94de6a6a_nohash_3, -2363, -828
UP ,up/94de6a6a_nohash_4, -2082, -2178
UP ,up/964e8cfd_nohash_0, -2497, -1284
UP ,up/964e8cfd_nohash_1, -2368, -838
UP ,up/964e8cfd_nohash_2, -2155, -1244
UP ,up/964e8cfd_nohash_3, -2704, -2045
UP ,up/964e8cfd_nohash_4, -2637, -1418
UP UP ,up/97f4c236_nohash_0, -1323, -2098
UP ,up/97f4c236_nohash_1, -1569, -1612
UP ,up/97f4c236_nohash_2, -2263, -2336
UP ,up/97f4c236_nohash_3, -2312, -676
UP ,up/97f4c236_nohash_4, -2105, -1785
UP ,up/9a356ab9_nohash_0, -1356, -1114
UP ,up/9a69672b_nohash_0, -1876, -1232
UP ,up/9a69672b_nohash_1, -1824, -1786
UP ,up/9a69672b_nohash_2, -1328, -1374
UP ,up/9a69672b_nohash_3, -1824, -1726
UP ,up/9a69672b_nohash_4, -1328, -1581
UP ,up/9a7c1f83_nohash_0, -1876, -1583
UP ,up/9a7c1f83_nohash_1, -2037, -874
UP ,up/9a7c1f83_nohash_2, -1098, -1605
UP ,up/9a7c1f83_nohash_3, -1628, -874
UP ,up/9a7c1f83_nohash_4, -949, -1605
UP ,up/9a7c1f83_nohash_5, -1287, -1583
UP ,up/9b3ea809_nohash_0, -1334, -1302
UP ,up/9d4bab4f_nohash_0, -1884, -1155
UP ,up/9dc1889e_nohash_0, -1247, -807
UP ,up/9e2ce5e3_nohash_0, -1921, -1061
UP ,up/9e2ce5e3_nohash_1, -1122, -1126
UP ,up/9e2ce5e3_nohash_2, -1163, -701
UP ,up/a1533da4_nohash_0, -1278, -1441
UP ,up/a60a09cf_nohash_0, -1511, -749
UP ,up/a60a09cf_nohash_1, -2210, -788
UP ,up/a8e25ebb_nohash_0, -1651, -1627
UP ,up/aa48c94a_nohash_0, -2066, -736
UP ,up/aa48c94a_nohash_1, -1427, -941
UP ,up/ad6a46f1_nohash_0, -1522, -1398
UP ,up/adebe223_nohash_0, -1670, -1475
UP ,up/adebe223_nohash_1, -2052, -788
UP ,up/aef8dcf5_nohash_0, -2793, -1609
UP ,up/af7a8296_nohash_0, -2791, -900
UP ,up/af8b2f2c_nohash_0, -2386, -1553
UP ,up/b11a05d2_nohash_0, -2536, -1170
UP ,up/b49caed3_nohash_0, -793, -766
UP ,up/b49caed3_nohash_1, -1324, -871
UP ,up/b49caed3_nohash_2, -1517, -1194
UP ,up/b49caed3_nohash_3, -3957, -881
UP ,up/b49caed3_nohash_4, -2278, -1781
UP ,up/b737ee80_nohash_0, -2069, -812
UP ,up/b737ee80_nohash_1, -3644, -1270
UP ,up/b83c1acf_nohash_0, -2489, -1166
UP ,up/b83c1acf_nohash_1, -2652, -1344
UP ,up/b83c1acf_nohash_2, -2711, -1176
UP ,up/b83c1acf_nohash_3, -2213, -1087
UP ,up/b83c1acf_nohash_4, -2304, -1983
UP ,up/b97c9f77_nohash_0, -2558, -1737
UP ,up/b97c9f77_nohash_1, -1435, -1023
UP ,up/b97c9f77_nohash_2, -1992, -1183
UP ,up/b97c9f77_nohash_3, -2207, -2304
UP ,up/b97c9f77_nohash_4, -1506, -1277
UP ,up/c22d3f18_nohash_0, -2219, -978
UP ,up/c22d3f18_nohash_1, -1877, -1899
UP ,up/c22d3f18_nohash_2, -1656, -1458
UP ,up/c22d3f18_nohash_3, -1860, -1957
UP ,up/c22d3f18_nohash_4, -2335, -1107
UP ,up/c518d1b1_nohash_0, -1095, -1269
UP ,up/c518d1b1_nohash_1, -2536, -1144
UP ,up/c7124b73_nohash_0, -2128, -947
UP ,up/ca48dc76_nohash_0, -1801, -911
UP ,up/caedb73a_nohash_0, -2639, -1735
UP ,up/caedb73a_nohash_1, -2439, -938
UP ,up/caf9fceb_nohash_0, -2569, -1512
UP ,up/caf9fceb_nohash_1, -3718, -939
UP ,up/cc592808_nohash_0, -1743, -1006
UP ,up/cd85758f_nohash_0, -2954, -1055
UP ,up/cd85758f_nohash_1, -3184, -1845
UP ,up/cd85758f_nohash_2, -2330, -1434
UP ,up/cd85758f_nohash_3, -1730, -1593
UP ,up/cd85758f_nohash_4, -1569, -1028
UP ,up/cfde27ba_nohash_0, -2243, -2206
UP ,up/cfde27ba_nohash_1, -1732, -1268
UP ,up/d0faf7e4_nohash_0, -1306, -1276
UP ,up/d0faf7e4_nohash_1, -1548, -1188
UP ,up/d0faf7e4_nohash_2, -1681, -779
UP ,up/d0faf7e4_nohash_3, -1149, -1455
UP ,up/d0faf7e4_nohash_4, -2010, -1034
UP ,up/d103dd6e_nohash_0, -2161, -720
UP ,up/d103dd6e_nohash_1, -2358, -689
UP ,up/d5ca80c6_nohash_0, -2332, -1712
UP ,up/d7467392_nohash_0, -2796, -858
UP ,up/d9e9f554_nohash_0, -2723, -770
UP ,up/d9e9f554_nohash_1, -2984, -1695
UP ,up/daf230ac_nohash_0, -1692, -970
UP ,up/dc75148d_nohash_0, -3139, -817
UP ,up/e1469561_nohash_0, -1600, -1559
UP ,up/e1469561_nohash_1, -1446, -1846
UP ,up/e1469561_nohash_2, -1694, -2145
UP ,up/e1469561_nohash_3, -1676, -1794
UP ,up/e1469561_nohash_4, -1703, -2246
UP ,up/e41a903b_nohash_0, -3407, -840
UP ,up/e41a903b_nohash_1, -3741, -1204
UP ,up/e41a903b_nohash_2, -2584, -840
UP ,up/e41a903b_nohash_3, -2540, -671
UP ,up/e41a903b_nohash_4, -1767, -877
UP ,up/e5e54cee_nohash_0, -1829, -1440
UP ,up/e5e54cee_nohash_1, -2129, -941
UP ,up/e71b4ce6_nohash_0, -1531, -855
UP ,up/e71b4ce6_nohash_1, -1992, -1013
UP ,up/e9901cf0_nohash_0, -2417, -1322
UP ,up/ea356919_nohash_0, -1956, -1253
UP ,up/ea356919_nohash_1, -1585, -870
UP ,up/ea356919_nohash_2, -2144, -853
UP ,up/ef2a3cfb_nohash_0, -2036, -1805
UP ,up/ef2a3cfb_nohash_1, -2175, -1191
UP ,up/f0ae7203_nohash_0, -1464, -757
UP ,up/f0ae7203_nohash_1, -1273, -1076
UP ,up/f0ae7203_nohash_2, -2235, -1039
UP ,up/f0ae7203_nohash_3, -2280, -1050
UP ,up/f292725f_nohash_0, -1897, -1350
UP ,up/f297e878_nohash_0, -1446, -1028
UP UP ,up/f297e878_nohash_1, -1100, -3013
UP ,up/f428ca69_nohash_0, -1632, -1802
UP ,up/f428ca69_nohash_1, -2642, -1204
UP ,up/f428ca69_nohash_2, -1990, -1442
UP ,up/f5496439_nohash_0, -2185, -954
UP ,up/f6af2457_nohash_0, -2575, -796
UP ,up/f6af2457_nohash_1, -2811, -860
YES ,yes/022cd682_nohash_0, -2515, -787
YES ,yes/0ea0e2f4_nohash_0, -3200, -834
YES ,yes/0fa1e7a9_nohash_0, -2120, -901
YES ,yes/105a0eea_nohash_0, -1940, -830
YES ,yes/105a0eea_nohash_1, -2126, -763
YES ,yes/105a0eea_nohash_2, -2453, -1054
YES ,yes/1093c8e7_nohash_0, -2760, -835
YES ,yes/1528225c_nohash_0, -2252, -719
YES ,yes/1528225c_nohash_1, -2764, -850
YES ,yes/1528225c_nohash_2, -3291, -792
YES ,yes/1538beb7_nohash_0, -2156, -1228
YES ,yes/1b4c9b89_nohash_0, -1037, -902
YES ,yes/1b4c9b89_nohash_1, -1761, -964
YES ,yes/1b4c9b89_nohash_2, -1960, -1163
YES ,yes/1b4c9b89_nohash_3, -1997, -1109
YES ,yes/1b4c9b89_nohash_4, -2406, -1130
YES ,yes/1cb788bc_nohash_0, -1975, -663
YES ,yes/1f3bece8_nohash_0, -2525, -996
YES ,yes/20d3f11f_nohash_0, -2270, -944
YES ,yes/210f3aa9_nohash_0, -1354, -784
YES ,yes/26b28ea7_nohash_0, -2330, -851
YES ,yes/26b28ea7_nohash_1, -2175, -1188
YES ,yes/2796ac50_nohash_0, -3147, -1025
YES ,yes/2796ac50_nohash_1, -3008, -956
YES ,yes/27c30960_nohash_0, -2388, -870
YES ,yes/283d7a53_nohash_0, -2599, -714
YES ,yes/2aa787cf_nohash_0, -2673, -774
YES ,yes/2c6d3924_nohash_0, -2332, -1114
YES ,yes/2c6d3924_nohash_1, -2692, -1143
YES ,yes/2d82a556_nohash_0, -3173, -693
YES ,yes/370844f7_nohash_0, -3100, -860
YES ,yes/370844f7_nohash_1, -2937, -768
YES ,yes/37dca74f_nohash_0, -2828, -1190
YES ,yes/37dca74f_nohash_1, -2806, -1712
YES ,yes/37dca74f_nohash_2, -2589, -1009
YES ,yes/37dca74f_nohash_3, -2502, -980
YES ,yes/37dca74f_nohash_4, -423, -1196
YES ,yes/3df9a3d4_nohash_0, -420, -928
YES ,yes/3df9a3d4_nohash_1, -2217, -1058
YES ,yes/3f170018_nohash_0, -2351, -770
NO ,yes/3f2b358d_nohash_0, -2045, -393
NO ,yes/3f2b358d_nohash_1, -1604, -455
YES ,yes/3f2b358d_nohash_2, -1095, -520
YES ,yes/3f2b358d_nohash_3, -2170, -518
YES ,yes/3ff840aa_nohash_0, -2161, -788
YES ,yes/3ff840aa_nohash_1, -3068, -694
YES ,yes/422d3197_nohash_0, -1947, -916
YES ,yes/4290ca61_nohash_0, -2048, -1273
YES ,yes/4290ca61_nohash_1, -2439, -880
YES ,yes/42beb5eb_nohash_0, -2664, -1437
YES ,yes/42beb5eb_nohash_1, -2338, -1145
YES ,yes/43fc47a7_nohash_0, -2211, -1340
YES ,yes/43fc47a7_nohash_1, -2564, -924
YES ,yes/44715c1c_nohash_0, -2309, -973
YES ,yes/4620dc14_nohash_0, -2452, -783
YES ,yes/47d01978_nohash_0, -2994, -1164
YES ,yes/4845bb10_nohash_0, -2632, -697
YES ,yes/4845bb10_nohash_1, -3208, -1142
YES ,yes/48a8a69d_nohash_0, -2889, -776
YES ,yes/48a8a69d_nohash_1, -2195, -1050
RIGHT ,yes/4a0e2c16_nohash_0, -2099, -1653
YES ,yes/4c4d2526_nohash_0, -2498, -1764
YES ,yes/4f8ef132_nohash_0, -1905, -1373
YES ,yes/553f1a79_nohash_0, -2504, -676
YES ,yes/553f1a79_nohash_1, -2116, -717
LEFT ,yes/563aa4e6_nohash_0, -2544, -2075
YES ,yes/563aa4e6_nohash_1, -2733, -1139
YES ,yes/563aa4e6_nohash_2, -2235, -1438
YES ,yes/563aa4e6_nohash_3, -1472, -897
YES ,yes/563aa4e6_nohash_4, -2677, -1138
YES ,yes/5828dfa2_nohash_0, -3371, -818
YES ,yes/587f3271_nohash_0, -2132, -741
YES ,yes/5b1db3ee_nohash_0, -3264, -667
YES ,yes/5c8af87a_nohash_0, -3531, -1362
NO ,yes/5c8af87a_nohash_1, -2339, -1117
YES ,yes/5c8af87a_nohash_2, -2579, -1204
YES ,yes/5c8af87a_nohash_3, -2536, -1260
YES ,yes/5c8af87a_nohash_4, -1135, -1159
YES ,yes/5e3dde6b_nohash_0, -1197, -1712
YES ,yes/5e3dde6b_nohash_1, -5010, -2142
YES ,yes/5e3dde6b_nohash_2, -4213, -1005
YES ,yes/5e3dde6b_nohash_3, -3420, -1210
YES ,yes/5e3dde6b_nohash_4, -1989, -2271
YES ,yes/5eb5fc74_nohash_0, -2323, -668
YES ,yes/5eb5fc74_nohash_1, -1715, -677
YES ,yes/5f814c23_nohash_0, -1407, -1057
YES ,yes/5f814c23_nohash_1, -881, -1067
YES ,yes/5f814c23_nohash_2, -2422, -982
YES ,yes/5ff3f9a1_nohash_0, -2533, -959
YES ,yes/5ff3f9a1_nohash_1, -2297, -860
YES ,yes/6205088b_nohash_0, -2190, -915
YES ,yes/6205088b_nohash_1, -2775, -624
YES ,yes/6205088b_nohash_2, -2921, -1443
YES ,yes/653a48f5_nohash_0, -2046, -1041
YES ,yes/6736bc64_nohash_0, -2318, -886
YES ,yes/6736bc64_nohash_1, -3084, -759
YES ,yes/6736bc64_nohash_2, -2302, -1048
YES ,yes/68dd409e_nohash_0, -2364, -839
YES ,yes/692a88e6_nohash_0, -2546, -1265
YES ,yes/692a88e6_nohash_1, -2454, -723
YES ,yes/692a88e6_nohash_2, -2129, -720
YES ,yes/692a88e6_nohash_3, -2841, -1163
YES ,yes/692a88e6_nohash_4, -3249, -693
YES ,yes/6b889021_nohash_0, -2183, -710
YES ,yes/6f2f57c1_nohash_0, -2883, -841
YES ,yes/6f2f57c1_nohash_1, -2250, -829
YES ,yes/6f2f57c1_nohash_2, -2174, -887
YES ,yes/6f2f57c1_nohash_3, -2767, -931
YES ,yes/6f689791_nohash_0, -2918, -1202
YES ,yes/7192fddc_nohash_0, -2939, -797
YES ,yes/7257420c_nohash_0, -2721, -1013
YES ,yes/798f702a_nohash_0, -1812, -1776
YES ,yes/7dc95912_nohash_0, -2378, -673
YES ,yes/7e1054e7_nohash_0, -2185, -890
YES ,yes/7e1054e7_nohash_1, -2596, -787
YES ,yes/8056e897_nohash_0, -3053, -865
YES ,yes/81dc4a94_nohash_0, -2657, -802
YES ,yes/82b99576_nohash_0, -2213, -774
YES ,yes/82b99576_nohash_1, -2476, -828
YES ,yes/8494fba8_nohash_0, -2674, -763
YES ,yes/84d1e469_nohash_0, -2536, -798
YES ,yes/84d1e469_nohash_1, -2833, -684
YES ,yes/84d1e469_nohash_2, -1388, -844
YES ,yes/863880b7_nohash_0, -2590, -1049
YES ,yes/881583a6_nohash_0, -2716, -928
YES ,yes/8c7f81df_nohash_0, -2280, -936
YES ,yes/8c7f81df_nohash_1, -2591, -778
YES ,yes/8ec6dab6_nohash_0, -2576, -701
YES ,yes/8fe52b97_nohash_0, -2288, -845
YES ,yes/90b94017_nohash_0, -2702, -758
YES ,yes/90b94017_nohash_1, -3259, -734
YES ,yes/91223b83_nohash_0, -2300, -850
YES ,yes/94de6a6a_nohash_0, -3338, -2073
YES ,yes/94de6a6a_nohash_1, -3323, -1007
YES ,yes/94de6a6a_nohash_2, -2596, -1016
YES ,yes/94de6a6a_nohash_3, -2454, -805
YES UP ,yes/94de6a6a_nohash_4, -3016, -2699
YES ,yes/964e8cfd_nohash_0, -2558, -1420
YES ,yes/964e8cfd_nohash_1, -2357, -822
STOP ,yes/964e8cfd_nohash_2, -2174, -3103
YES ,yes/964e8cfd_nohash_3, -3181, -1237
YES ,yes/964e8cfd_nohash_4, -2587, -1027
YES ,yes/97f4c236_nohash_0, -2804, -876
YES ,yes/97f4c236_nohash_1, -2885, -1017
OFF ,yes/97f4c236_nohash_2, -1340, -2397
YES ,yes/97f4c236_nohash_3, -3441, -1030
YES ,yes/97f4c236_nohash_4, -3156, -1798
YES ,yes/9a356ab9_nohash_0, -1988, -801
YES ,yes/9a69672b_nohash_0, -1011, -724
YES ,yes/9a69672b_nohash_1, -2887, -714
YES ,yes/9a69672b_nohash_2, -1988, -1223
YES ,yes/9a69672b_nohash_3, -2887, -982
YES ,yes/9a69672b_nohash_4, -1011, -685
YES ,yes/9a7c1f83_nohash_0, -2227, -846
YES ,yes/9a7c1f83_nohash_1, -1983, -1576
YES ,yes/9a7c1f83_nohash_2, -2648, -831
YES ,yes/9a7c1f83_nohash_3, -2690, -846
YES ,yes/9a7c1f83_nohash_4, -2555, -831
YES ,yes/9a7c1f83_nohash_5, -2413, -1576
YES ,yes/9b3ea809_nohash_0, -2379, -1023
YES ,yes/9d171fee_nohash_0, -2700, -1268
YES ,yes/9e2ce5e3_nohash_0, -909, -979
YES ,yes/a4e8a997_nohash_0, -2869, -974
YES ,yes/a591c2ea_nohash_0, -1442, -890
YES ,yes/a591c2ea_nohash_1, -2196, -743
YES ,yes/a60a09cf_nohash_0, -2513, -920
YES ,yes/a60a09cf_nohash_1, -2736, -766
YES ,yes/a8e25ebb_nohash_0, -2688, -1221
YES ,yes/aa233654_nohash_0, -2147, -895
YES ,yes/aa48c94a_nohash_0, -1690, -1192
YES ,yes/ad6a46f1_nohash_0, -2339, -1741
YES ,yes/adebe223_nohash_0, -1708, -975
YES ,yes/aef8dcf5_nohash_0, -3189, -1360
YES ,yes/af405b69_nohash_0, -3326, -722
YES ,yes/af7a8296_nohash_0, -2790, -787
YES ,yes/af7a8296_nohash_1, -3246, -778
YES ,yes/af7a8296_nohash_2, -4147, -873
YES ,yes/af7a8296_nohash_3, -3982, -809
YES ,yes/b2e2773a_nohash_0, -2115, -775
YES ,yes/b49caed3_nohash_0, -2473, -719
YES ,yes/b49caed3_nohash_1, -2868, -732
YES ,yes/b49caed3_nohash_2, -2728, -1003
YES ,yes/b49caed3_nohash_3, -2419, -1140
YES ,yes/b49caed3_nohash_4, -2812, -682
YES ,yes/b737ee80_nohash_0, -2642, -773
YES ,yes/b737ee80_nohash_1, -2557, -697
YES ,yes/b83c1acf_nohash_0, -2486, -1618
YES ,yes/b83c1acf_nohash_1, -2315, -1238
YES ,yes/b83c1acf_nohash_2, -2301, -1352
YES ,yes/b83c1acf_nohash_3, -2920, -1333
YES ,yes/b83c1acf_nohash_4, -1265, -1896
YES ,yes/b97c9f77_nohash_0, -2699, -896
YES ,yes/b97c9f77_nohash_1, -2594, -730
YES ,yes/b97c9f77_nohash_2, -2585, -820
YES ,yes/b97c9f77_nohash_3, -3145, -784
YES ,yes/b97c9f77_nohash_4, -3276, -1476
YES ,yes/bed06fac_nohash_0, -2499, -929
YES ,yes/c0e0f834_nohash_0, -2309, -715
YES ,yes/c22d3f18_nohash_0, -2371, -705
YES ,yes/c22d3f18_nohash_1, -2831, -735
YES ,yes/c22d3f18_nohash_2, -2530, -819
YES ,yes/c22d3f18_nohash_3, -2891, -1072
YES ,yes/c22d3f18_nohash_4, -2148, -679
YES ,yes/c7124b73_nohash_0, -2511, -894
YES ,yes/caedb73a_nohash_0, -3007, -862
YES ,yes/cc592808_nohash_0, -2656, -722
YES ,yes/cd85758f_nohash_0, -2328, -1261
YES ,yes/cd85758f_nohash_1, -2386, -862
YES ,yes/cd85758f_nohash_2, -2386, -904
YES ,yes/cd85758f_nohash_3, -2372, -1170
YES ,yes/cd85758f_nohash_4, -2270, -1416
YES ,yes/d0faf7e4_nohash_0, -2328, -803
YES ,yes/d0faf7e4_nohash_1, -2270, -1003
YES ,yes/d0faf7e4_nohash_2, -2013, -650
YES ,yes/d0faf7e4_nohash_3, -3446, -650
YES ,yes/d0faf7e4_nohash_4, -3032, -1097
YES ,yes/d0faf7e4_nohash_5, -1649, -943
YES ,yes/d0faf7e4_nohash_6, -2789, -1003
YES ,yes/d0faf7e4_nohash_7, -2538, -943
YES ,yes/d103dd6e_nohash_0, -2687, -1019
YES UP ,yes/d1a4fb3f_nohash_0, -2425, -2391
YES ,yes/d1a4fb3f_nohash_1, -2538, -1062
YES ,yes/d5ca80c6_nohash_0, -2286, -1063
YES ,yes/d5ca80c6_nohash_1, -1965, -948
YES ,yes/d9e9f554_nohash_0, -2778, -955
YES ,yes/d9e9f554_nohash_1, -2899, -744
YES ,yes/dc75148d_nohash_0, -2479, -681
YES ,yes/e1469561_nohash_0, -2163, -933
YES ,yes/e1469561_nohash_1, -2141, -1301
YES ,yes/e1469561_nohash_2, -2208, -1024
YES ,yes/e1469561_nohash_3, -2271, -1332
YES ,yes/e1469561_nohash_4, -3482, -1062
YES ,yes/e41a903b_nohash_0, -2892, -714
YES ,yes/e41a903b_nohash_1, -2737, -736
YES ,yes/e41a903b_nohash_2, -3174, -749
YES ,yes/e41a903b_nohash_3, -2885, -732
YES ,yes/e41a903b_nohash_4, -2661, -702
YES ,yes/e5e54cee_nohash_0, -1982, -862
YES ,yes/e5e54cee_nohash_1, -2379, -1197
YES ,yes/e71b4ce6_nohash_0, -2336, -723
YES ,yes/f0ae7203_nohash_0, -1961, -952
YES ,yes/f0ae7203_nohash_1, -2689, -980
YES ,yes/f264e0df_nohash_0, -2182, -996
YES ,yes/f264e0df_nohash_1, -2618, -728
YES ,yes/f264e0df_nohash_2, -2381, -800
YES ,yes/f292725f_nohash_0, -2656, -1094
YES ,yes/f297e878_nohash_0, -2199, -2280
YES ,yes/f5496439_nohash_0, -2344, -1376
YES ,yes/f5496439_nohash_1, -2122, -733
YES ,yes/f6af2457_nohash_0, -2731, -1163
